"Uid","emp"
5103,"temp|1|6"
5104,"temp|1|6"
5117,"temp|1|6"
5118,"temp|1|6"
5124,"temp|1|5"
5126,"temp|1|6"
5131,"temp|1|6"
5133,"temp|1|5"
5136,"temp|1|6"
5138,"temp|1|6"
5140,"temp|1|6"
5141,"temp|1|6"
5143,"temp|1|6"
5148,"temp|1|5"
5160,"temp|1|6"
5173,"temp|1|6"
5174,"temp|1|5"
5179,"temp|1|6"
5180,"temp|1|6"
5181,"temp|1|3"
5187,"temp|1|6"
5190,"temp|2|1"
5193,"temp|1|6"
5200,"temp|2|1"
5209,"temp|2|1"
5210,"temp|1|6"
5221,"temp|1|6"
5223,"temp|1|6"
5230,"temp|1|6"
5232,"temp|1|5"
5234,"temp|1|6"
5235,"temp|1|6"
5238,"temp|1|6"
5239,"temp|1|6"
5240,"temp|1|6"
5248,"temp|1|6"
5257,"temp|1|6"
5258,"temp|1|6"
5261,"temp|1|5"
5265,"temp|1|5"
5271,"temp|1|6"
5274,"temp|1|6"
5279,"temp|1|6"
5280,"temp|1|6"
5281,"temp|1|6"
5285,"temp|2|1"
5290,"temp|1|6"
5295,"temp|2|2"
5299,"temp|1|6"
5308,"temp|2|1"
5314,"temp|1|6"
5315,"temp|1|2"
5317,"temp|1|6"
5319,"temp|1|6"
5320,"temp|2|1"
5325,"temp|1|5"
5329,"temp|2|1"
5330,"temp|1|6"
5331,"temp|1|6"
5336,"temp|2|2"
5337,"temp|1|6"
5338,"temp|1|6"
5340,"temp|1|6"
5348,"temp|1|6"
5351,"temp|1|6"
5354,"temp|1|6"
5355,"temp|1|6"
5356,"temp|1|2"
5359,"temp|2|1"
5360,"temp|1|6"
5364,"temp|1|6"
5365,"temp|1|6"
5368,"temp|1|6"
5369,"temp|1|6"
5370,"temp|1|6"
5371,"temp|1|6"
5375,"temp|1|6"
5377,"temp|1|6"
5386,"temp|1|3"
5388,"temp|1|6"
5399,"temp|2|1"
5401,"temp|1|6"
5410,"temp|1|6"
5412,"temp|1|6"
5417,"temp|1|5"
5419,"temp|1|6"
5421,"temp|1|6"
5426,"temp|1|6"
5429,"temp|1|5"
5432,"temp|1|3"
5436,"temp|2|2"
5444,"temp|2|2"
5450,"temp|1|6"
5456,"temp|1|6"
5457,"temp|1|6"
5460,"temp|1|6"
5461,"temp|1|6"
5464,"temp|1|6"
5470,"temp|1|6"
5484,"temp|1|6"
5489,"temp|1|6"
5490,"temp|1|6"
5498,"temp|1|6"
5501,"temp|2|2"
5515,"temp|1|6"
5520,"temp|1|5"
5521,"temp|1|6"
5525,"temp|1|6"
5527,"temp|1|5"
5530,"temp|1|6"
5538,"temp|2|1"
5547,"temp|1|5"
5549,"temp|1|6"
5551,"temp|2|2"
5553,"temp|1|6"
5567,"temp|1|6"
5570,"temp|1|5"
5573,"temp|1|6"
5575,"temp|1|5"
5582,"temp|2|2"
5583,"temp|1|6"
5584,"temp|1|6"
5586,"temp|1|6"
5595,"temp|1|5"
5596,"temp|1|6"
5597,"temp|1|6"
5600,"temp|1|1"
5601,"temp|1|6"
5604,"temp|1|6"
5611,"temp|1|6"
5622,"temp|1|6"
5625,"temp|1|6"
5627,"temp|1|6"
5633,"temp|2|1"
5641,"temp|2|2"
5656,"temp|1|6"
5661,"temp|1|6"
5665,"temp|1|6"
5669,"temp|1|6"
5670,"temp|1|6"
5671,"temp|2|1"
5674,"temp|1|6"
5677,"temp|1|6"
5686,"temp|1|3"
5691,"temp|1|1"
5692,"temp|2|1"
5695,"temp|1|6"
5697,"temp|2|1"
5702,"temp|1|5"
5705,"temp|1|6"
5715,"temp|1|1"
5720,"temp|1|6"
5724,"temp|1|6"
5726,"temp|2|2"
5727,"temp|2|1"
5728,"temp|1|6"
5730,"temp|1|3"
5744,"temp|1|6"
5747,"temp|2|1"
5752,"temp|1|5"
5758,"temp|2|2"
5765,"temp|1|6"
5767,"temp|2|1"
5774,"temp|1|6"
5778,"temp|1|6"
5780,"temp|1|6"
5785,"temp|1|6"
5789,"temp|2|1"
5791,"temp|1|6"
5797,"temp|1|6"
5798,"temp|1|6"
5807,"temp|1|6"
5811,"temp|1|6"
5812,"temp|1|6"
5821,"temp|1|6"
5825,"temp|1|6"
5847,"temp|1|6"
5850,"temp|1|6"
5852,"temp|1|6"
5863,"temp|2|2"
5864,"temp|1|6"
5865,"temp|1|6"
5866,"temp|1|6"
5868,"temp|1|6"
5870,"temp|2|1"
5871,"temp|2|1"
5879,"temp|1|6"
5882,"temp|1|6"
5885,"temp|1|6"
5887,"temp|1|6"
5893,"temp|1|6"
5899,"temp|1|6"
5901,"temp|1|5"
5903,"temp|1|6"
5911,"temp|1|6"
5913,"temp|2|1"
5923,"temp|1|6"
5927,"temp|1|6"
5929,"temp|1|6"
5930,"temp|1|6"
5933,"temp|2|1"
5936,"temp|1|6"
5944,"temp|1|5"
5945,"temp|1|6"
5956,"temp|1|6"
5966,"temp|2|1"
5970,"temp|1|6"
5975,"temp|1|6"
5976,"temp|1|6"
5980,"temp|1|6"
5981,"temp|1|6"
5982,"temp|1|6"
5990,"temp|1|6"
5991,"temp|1|6"
5997,"temp|1|1"
5998,"temp|1|6"
5999,"temp|1|6"
6000,"temp|1|5"
6006,"temp|1|6"
6008,"temp|1|6"
6013,"temp|1|6"
6021,"temp|1|5"
6028,"temp|1|6"
6032,"temp|1|6"
6036,"temp|1|6"
6038,"temp|1|6"
6042,"temp|1|6"
6043,"temp|1|6"
6044,"temp|1|6"
6045,"temp|1|6"
6047,"temp|1|5"
6062,"temp|1|5"
6065,"temp|1|6"
6069,"temp|1|6"
6070,"temp|1|6"
6071,"temp|1|5"
6072,"temp|1|6"
6076,"temp|1|6"
6082,"temp|1|6"
6084,"temp|1|6"
6088,"temp|1|6"
6089,"temp|2|2"
6091,"temp|1|6"
6093,"temp|1|6"
6097,"temp|1|6"
6103,"temp|1|6"
6106,"temp|1|6"
6107,"temp|1|6"
6138,"temp|1|6"
6139,"temp|1|6"
6151,"temp|1|6"
6156,"temp|2|2"
6157,"temp|1|6"
6166,"temp|1|6"
6168,"temp|1|6"
6172,"temp|1|6"
6175,"temp|1|5"
6181,"temp|1|6"
6193,"temp|1|6"
6197,"temp|1|6"
6207,"temp|1|5"
6220,"temp|1|6"
6227,"temp|1|6"
6228,"temp|1|6"
6237,"temp|1|6"
6255,"temp|1|6"
6261,"temp|1|6"
6267,"temp|1|5"
6270,"temp|1|6"
6271,"temp|1|6"
6272,"temp|1|6"
6275,"temp|2|2"
6279,"temp|1|6"
6306,"temp|1|6"
6307,"temp|2|2"
6308,"temp|2|2"
6312,"temp|1|2"
6316,"temp|2|1"
6325,"temp|1|6"
6326,"temp|1|6"
6327,"temp|1|6"
6334,"temp|1|6"
6338,"temp|1|6"
6344,"temp|1|6"
6345,"temp|1|5"
6353,"temp|1|3"
6372,"temp|2|1"
6376,"temp|1|5"
6380,"temp|1|6"
6397,"temp|1|6"
6398,"temp|1|6"
6411,"temp|2|2"
6413,"temp|1|6"
6420,"temp|1|6"
6422,"temp|1|5"
6425,"temp|1|6"
6428,"temp|1|6"
6432,"temp|1|6"
6441,"temp|1|6"
6442,"temp|1|6"
6454,"temp|1|6"
6458,"temp|1|6"
6468,"temp|1|6"
6472,"temp|1|5"
6476,"temp|1|6"
6480,"temp|1|5"
6488,"temp|2|1"
6490,"temp|1|6"
6500,"temp|1|6"
6505,"temp|1|6"
6512,"temp|1|6"
6521,"temp|2|1"
6528,"temp|1|6"
6532,"temp|1|6"
6545,"temp|1|5"
6550,"temp|1|5"
6552,"temp|1|6"
6557,"temp|1|6"
6561,"temp|2|2"
6563,"temp|1|6"
6564,"temp|2|1"
6575,"temp|1|6"
6577,"temp|1|6"
6582,"temp|1|6"
6583,"temp|1|6"
6584,"temp|1|6"
6588,"temp|1|2"
6592,"temp|1|6"
6593,"temp|1|1"
6600,"temp|1|6"
6602,"temp|1|6"
6605,"temp|1|6"
6617,"temp|1|6"
6620,"temp|1|6"
6622,"temp|2|1"
6628,"temp|1|6"
6629,"temp|1|6"
6630,"temp|1|6"
6632,"temp|1|6"
6641,"temp|1|6"
6646,"temp|1|6"
6655,"temp|1|6"
6659,"temp|1|6"
6661,"temp|1|6"
6662,"temp|1|6"
6665,"temp|1|6"
6668,"temp|1|2"
6671,"temp|2|1"
6672,"temp|2|1"
6674,"temp|1|6"
6677,"temp|1|6"
6680,"temp|1|6"
6692,"temp|1|6"
6699,"temp|1|6"
6723,"temp|1|1"
6726,"temp|1|6"
6728,"temp|1|6"
6741,"temp|2|1"
6744,"temp|1|6"
6760,"temp|1|5"
6761,"temp|1|6"
6770,"temp|2|2"
6773,"temp|1|5"
6774,"temp|1|6"
6775,"temp|2|1"
6781,"temp|1|6"
6793,"temp|1|6"
6794,"temp|1|1"
6795,"temp|1|6"
6803,"temp|1|6"
6812,"temp|1|6"
6816,"temp|1|6"
6825,"temp|1|6"
6827,"temp|1|6"
6833,"temp|1|6"
6840,"temp|1|6"
6860,"temp|1|1"
6869,"temp|1|5"
6871,"temp|2|1"
6873,"temp|1|6"
6877,"temp|2|1"
6880,"temp|1|6"
6883,"temp|1|6"
6884,"temp|1|6"
6898,"temp|1|6"
6901,"temp|2|1"
6902,"temp|1|6"
6903,"temp|1|6"
6906,"temp|1|6"
6908,"temp|1|6"
6909,"temp|1|6"
6915,"temp|1|6"
6920,"temp|1|6"
6921,"temp|1|6"
6926,"temp|2|1"
6932,"temp|1|3"
6943,"temp|2|1"
6946,"temp|1|6"
6953,"temp|2|1"
6954,"temp|1|6"
6956,"temp|2|1"
6957,"temp|1|5"
6961,"temp|1|6"
6963,"temp|1|6"
6966,"temp|1|6"
6969,"temp|1|6"
6971,"temp|1|6"
6974,"temp|1|6"
6977,"temp|1|6"
6980,"temp|1|6"
6981,"temp|1|6"
6982,"temp|1|6"
6989,"temp|2|1"
6991,"temp|2|1"
6994,"temp|2|1"
6996,"temp|1|6"
6998,"temp|1|5"
7001,"temp|1|6"
7007,"temp|1|6"
7012,"temp|1|6"
7013,"temp|1|6"
7024,"temp|2|2"
7025,"temp|1|2"
7027,"temp|1|6"
7028,"temp|1|6"
7030,"temp|1|6"
7033,"temp|1|6"
7035,"temp|1|3"
7037,"temp|1|6"
7052,"temp|2|1"
7057,"temp|1|6"
7059,"temp|1|6"
7061,"temp|1|6"
7064,"temp|2|1"
7067,"temp|1|6"
7076,"temp|1|6"
7078,"temp|1|6"
7081,"temp|1|6"
7082,"temp|1|6"
7083,"temp|1|6"
7086,"temp|1|6"
7087,"temp|1|6"
7093,"temp|1|6"
7101,"temp|2|1"
7102,"temp|1|6"
7103,"temp|1|6"
7112,"temp|1|5"
7121,"temp|1|6"
7130,"temp|2|2"
7132,"temp|1|6"
7135,"temp|1|6"
7136,"temp|1|6"
7138,"temp|1|6"
7140,"temp|1|6"
7142,"temp|1|5"
7143,"temp|1|6"
7146,"temp|1|6"
7151,"temp|1|6"
7152,"temp|1|6"
7159,"temp|1|5"
7162,"temp|1|6"
7163,"temp|2|1"
7165,"temp|1|6"
7168,"temp|1|3"
7171,"temp|1|6"
7172,"temp|1|6"
7173,"temp|1|6"
7178,"temp|2|1"
7179,"temp|1|6"
7184,"temp|1|5"
7187,"temp|2|1"
7188,"temp|1|6"
7193,"temp|1|6"
7194,"temp|1|6"
7201,"temp|1|6"
7206,"temp|1|6"
7208,"temp|1|6"
7210,"temp|2|1"
7215,"temp|1|6"
7221,"temp|1|6"
7222,"temp|1|6"
7230,"temp|1|2"
7233,"temp|1|5"
7237,"temp|1|6"
7238,"temp|1|6"
7243,"temp|1|6"
7248,"temp|1|5"
7251,"temp|2|1"
7257,"temp|2|2"
7262,"temp|1|6"
7273,"temp|2|2"
7276,"temp|2|2"
7279,"temp|1|6"
7282,"temp|1|6"
7288,"temp|1|6"
7306,"temp|1|6"
7316,"temp|2|2"
7325,"temp|1|6"
7330,"temp|1|6"
7337,"temp|1|6"
7338,"temp|1|6"
7339,"temp|1|6"
7340,"temp|2|1"
7348,"temp|1|6"
7355,"temp|1|6"
7357,"temp|2|2"
7358,"temp|1|5"
7360,"temp|1|6"
7364,"temp|1|6"
7369,"temp|1|6"
7383,"temp|1|6"
7384,"temp|1|5"
7389,"temp|1|6"
7396,"temp|1|6"
7398,"temp|1|5"
7399,"temp|2|2"
7402,"temp|1|5"
7403,"temp|2|1"
7413,"temp|1|6"
7419,"temp|1|5"
7420,"temp|1|6"
7429,"temp|1|6"
7439,"temp|2|1"
7440,"temp|2|2"
7446,"temp|1|6"
7447,"temp|1|1"
7448,"temp|1|6"
7451,"temp|1|5"
7458,"temp|1|6"
7459,"temp|1|6"
7460,"temp|1|5"
7463,"temp|1|6"
7467,"temp|2|1"
7473,"temp|1|6"
7476,"temp|1|6"
7488,"temp|1|6"
7490,"temp|1|6"
7492,"temp|2|1"
7502,"temp|1|6"
7504,"temp|1|6"
7510,"temp|2|1"
7511,"temp|1|5"
7512,"temp|1|5"
7517,"temp|1|6"
7518,"temp|1|6"
7523,"temp|1|6"
7525,"temp|2|1"
7528,"temp|1|6"
7532,"temp|1|6"
7548,"temp|1|6"
7555,"temp|1|6"
7557,"temp|1|5"
7560,"temp|2|1"
7562,"temp|1|6"
7564,"temp|1|6"
7569,"temp|1|6"
7573,"temp|1|5"
7580,"temp|1|6"
7589,"temp|2|1"
7593,"temp|1|1"
7596,"temp|1|6"
7597,"temp|2|2"
7601,"temp|1|6"
7609,"temp|1|6"
7610,"temp|1|6"
7614,"temp|1|6"
7615,"temp|1|6"
7620,"temp|1|6"
7635,"temp|1|5"
7643,"temp|1|6"
7644,"temp|1|6"
7647,"temp|1|6"
7650,"temp|1|6"
7659,"temp|1|6"
7662,"temp|1|6"
7667,"temp|1|6"
7672,"temp|2|2"
7674,"temp|1|6"
7676,"temp|1|5"
7682,"temp|1|6"
7692,"temp|1|6"
7693,"temp|1|6"
7704,"temp|1|6"
7706,"temp|1|6"
7717,"temp|1|6"
7723,"temp|2|1"
7727,"temp|1|6"
7732,"temp|1|6"
7734,"temp|2|1"
7737,"temp|1|6"
7741,"temp|1|6"
7742,"temp|1|6"
7744,"temp|1|6"
7759,"temp|1|5"
7760,"temp|1|6"
7770,"temp|1|6"
7773,"temp|1|6"
7776,"temp|1|6"
7779,"temp|1|5"
7782,"temp|2|2"
7784,"temp|1|6"
7785,"temp|1|6"
7798,"temp|1|5"
7801,"temp|1|6"
7803,"temp|1|6"
7806,"temp|1|6"
7817,"temp|1|6"
7822,"temp|1|6"
7832,"temp|2|2"
7834,"temp|1|6"
7837,"temp|1|6"
7839,"temp|1|6"
7846,"temp|1|6"
7847,"temp|1|6"
7851,"temp|2|1"
7854,"temp|1|6"
7863,"temp|1|6"
7865,"temp|1|6"
7866,"temp|1|5"
7868,"temp|1|5"
7877,"temp|1|6"
7878,"temp|1|6"
7886,"temp|1|6"
7890,"temp|1|6"
7893,"temp|1|6"
7899,"temp|1|6"
7905,"temp|1|6"
7909,"temp|2|1"
7911,"temp|2|1"
7915,"temp|2|1"
7918,"temp|1|6"
7922,"temp|1|5"
7926,"temp|1|6"
7931,"temp|1|6"
7933,"temp|2|2"
7938,"temp|1|6"
7940,"temp|1|6"
7946,"temp|1|6"
7949,"temp|1|1"
7951,"temp|1|6"
7961,"temp|2|1"
7962,"temp|1|6"
7966,"temp|1|6"
7968,"temp|1|6"
7972,"temp|1|6"
7976,"temp|1|6"
7977,"temp|1|6"
7979,"temp|1|6"
7985,"temp|1|1"
7991,"temp|1|6"
7995,"temp|1|6"
7999,"temp|2|2"
8001,"temp|2|1"
8009,"temp|1|6"
8011,"temp|1|5"
8019,"temp|1|6"
8021,"temp|1|2"
8027,"temp|1|5"
8030,"temp|1|6"
8037,"temp|1|6"
8041,"temp|1|6"
8044,"temp|1|6"
8045,"temp|2|1"
8046,"temp|1|6"
8050,"temp|1|2"
8054,"temp|1|5"
8059,"temp|1|6"
8063,"temp|1|6"
8072,"temp|1|6"
8083,"temp|1|6"
8084,"temp|1|6"
8096,"temp|1|6"
8099,"temp|1|5"
8103,"temp|1|6"
8106,"temp|2|1"
8108,"temp|1|6"
8109,"temp|2|2"
8114,"temp|1|6"
8127,"temp|1|6"
8139,"temp|1|5"
8141,"temp|1|6"
8142,"temp|1|6"
8146,"temp|1|6"
8169,"temp|1|6"
8170,"temp|1|6"
8173,"temp|1|6"
8176,"temp|1|5"
8179,"temp|2|1"
8182,"temp|1|6"
8186,"temp|2|1"
8191,"temp|1|6"
8193,"temp|1|6"
8207,"temp|1|5"
8222,"temp|1|1"
8223,"temp|1|6"
8231,"temp|1|6"
8235,"temp|1|6"
8236,"temp|1|6"
8239,"temp|1|6"
8246,"temp|1|6"
8258,"temp|1|6"
8261,"temp|1|6"
8266,"temp|1|6"
8269,"temp|1|6"
8270,"temp|1|6"
8271,"temp|1|6"
8273,"temp|1|6"
8277,"temp|1|6"
8282,"temp|2|1"
8288,"temp|1|6"
8294,"temp|1|6"
8301,"temp|1|6"
8302,"temp|1|6"
8304,"temp|1|6"
8305,"temp|1|6"
8313,"temp|1|6"
8314,"temp|2|1"
8320,"temp|1|6"
8325,"temp|1|6"
8340,"temp|2|2"
8347,"temp|2|1"
8351,"temp|1|6"
8355,"temp|2|2"
8358,"temp|2|2"
8360,"temp|1|6"
8364,"temp|1|6"
8372,"temp|1|6"
8382,"temp|2|1"
8383,"temp|1|5"
8384,"temp|1|6"
8387,"temp|2|1"
8394,"temp|1|6"
8398,"temp|1|6"
8404,"temp|1|6"
8405,"temp|1|6"
8409,"temp|2|1"
8416,"temp|1|6"
8417,"temp|1|6"
8425,"temp|1|6"
8428,"temp|1|6"
8433,"temp|1|6"
8435,"temp|1|6"
8438,"temp|1|6"
8441,"temp|1|6"
8445,"temp|1|6"
8458,"temp|1|6"
8460,"temp|1|6"
8464,"temp|1|2"
8470,"temp|1|6"
8471,"temp|1|6"
8474,"temp|1|6"
8477,"temp|1|6"
8479,"temp|1|6"
8482,"temp|2|1"
8484,"temp|1|6"
8485,"temp|1|6"
8493,"temp|1|6"
8494,"temp|2|2"
8496,"temp|2|1"
8504,"temp|1|6"
8506,"temp|1|6"
8507,"temp|1|6"
8510,"temp|1|5"
8514,"temp|1|6"
8516,"temp|1|6"
8519,"temp|2|2"
8521,"temp|1|6"
8522,"temp|1|6"
8524,"temp|1|5"
8525,"temp|1|6"
8526,"temp|1|6"
8530,"temp|1|6"
8534,"temp|1|6"
8540,"temp|2|1"
8541,"temp|1|5"
8547,"temp|2|2"
8548,"temp|1|6"
8549,"temp|1|5"
8553,"temp|1|1"
8559,"temp|1|5"
8560,"temp|1|6"
8568,"temp|1|6"
8571,"temp|2|1"
8573,"temp|1|6"
8576,"temp|1|6"
8578,"temp|1|6"
8581,"temp|1|2"
8584,"temp|1|6"
8587,"temp|1|6"
8601,"temp|1|6"
8603,"temp|1|6"
8605,"temp|1|6"
8606,"temp|1|6"
8612,"temp|1|6"
8621,"temp|1|6"
8624,"temp|1|6"
8639,"temp|1|6"
8641,"temp|1|2"
8643,"temp|2|1"
8644,"temp|2|1"
8652,"temp|1|6"
8653,"temp|1|6"
8657,"temp|1|6"
8659,"temp|1|6"
8660,"temp|2|2"
8665,"temp|1|6"
8675,"temp|1|6"
8677,"temp|1|6"
8678,"temp|1|6"
8679,"temp|1|6"
8680,"temp|2|2"
8687,"temp|1|6"
8697,"temp|1|6"
8707,"temp|1|6"
8708,"temp|1|6"
8713,"temp|1|6"
8716,"temp|1|6"
8720,"temp|1|6"
8727,"temp|1|6"
8728,"temp|1|6"
8729,"temp|1|6"
8733,"temp|1|5"
8737,"temp|1|1"
8739,"temp|1|5"
8740,"temp|1|6"
8745,"temp|1|6"
8753,"temp|1|6"
8754,"temp|1|6"
8758,"temp|1|6"
8763,"temp|1|6"
8764,"temp|1|6"
8766,"temp|1|6"
8773,"temp|1|6"
8786,"temp|1|6"
8790,"temp|1|6"
8794,"temp|1|6"
8795,"temp|2|2"
8796,"temp|1|6"
8801,"temp|1|6"
8813,"temp|1|6"
8815,"temp|1|6"
8821,"temp|1|6"
8832,"temp|1|6"
8842,"temp|1|6"
8851,"temp|1|6"
8856,"temp|1|6"
8861,"temp|1|6"
8863,"temp|1|6"
8868,"temp|1|5"
8871,"temp|1|6"
8877,"temp|2|1"
8878,"temp|1|6"
8880,"temp|1|6"
8885,"temp|1|6"
8887,"temp|1|6"
8898,"temp|1|6"
8902,"temp|1|6"
8908,"temp|1|6"
8913,"temp|1|6"
8914,"temp|1|6"
8915,"temp|1|6"
8920,"temp|2|1"
8921,"temp|1|6"
8922,"temp|1|6"
8923,"temp|1|6"
8926,"temp|2|1"
8928,"temp|1|6"
8929,"temp|1|6"
8935,"temp|1|6"
8938,"temp|1|2"
8940,"temp|1|2"
8941,"temp|1|6"
8943,"temp|1|6"
8949,"temp|1|6"
8954,"temp|1|5"
8959,"temp|1|6"
8960,"temp|1|6"
8965,"temp|2|3"
8966,"temp|1|6"
8971,"temp|1|6"
8973,"temp|1|6"
8974,"temp|1|6"
8976,"temp|1|6"
8977,"temp|1|6"
8981,"temp|1|6"
8982,"temp|2|1"
8989,"temp|1|6"
8992,"temp|1|6"
8999,"temp|1|6"
9006,"temp|1|6"
9007,"temp|1|6"
9012,"temp|1|6"
9017,"temp|1|6"
9019,"temp|1|6"
9020,"temp|1|6"
9022,"temp|2|1"
9032,"temp|1|6"
9035,"temp|1|6"
9038,"temp|1|6"
9039,"temp|1|6"
9043,"temp|1|6"
9045,"temp|2|1"
9051,"temp|2|1"
9056,"temp|1|5"
9059,"temp|1|6"
9072,"temp|1|6"
9077,"temp|2|1"
9081,"temp|1|6"
9085,"temp|1|6"
9086,"temp|1|6"
9091,"temp|1|6"
9095,"temp|1|5"
9096,"temp|1|6"
9105,"temp|1|6"
9108,"temp|1|6"
9109,"temp|1|6"
9110,"temp|1|6"
9113,"temp|1|6"
9125,"temp|1|6"
9128,"temp|1|6"
9129,"temp|2|1"
9132,"temp|1|6"
9136,"temp|2|1"
9140,"temp|1|6"
9141,"temp|2|1"
9147,"temp|1|6"
9148,"temp|1|6"
9151,"temp|1|6"
9160,"temp|1|6"
9163,"temp|1|6"
9168,"temp|1|6"
9171,"temp|1|6"
9174,"temp|2|1"
9175,"temp|2|1"
9176,"temp|1|6"
9178,"temp|1|6"
9182,"temp|1|6"
9192,"temp|1|5"
9194,"temp|2|2"
9196,"temp|1|6"
9198,"temp|1|3"
9204,"temp|1|6"
9205,"temp|1|6"
9206,"temp|1|6"
9207,"temp|1|6"
9208,"temp|1|6"
9221,"temp|1|6"
9223,"temp|2|1"
9225,"temp|1|6"
9226,"temp|1|6"
9229,"temp|1|6"
9233,"temp|1|6"
9234,"temp|1|6"
9236,"temp|1|6"
9243,"temp|1|6"
9245,"temp|1|6"
9248,"temp|1|6"
9254,"temp|1|6"
9259,"temp|1|6"
9260,"temp|1|6"
9264,"temp|1|6"
9267,"temp|1|6"
9272,"temp|1|6"
9277,"temp|2|2"
9281,"temp|1|6"
9282,"temp|1|6"
9283,"temp|1|6"
9284,"temp|1|2"
9285,"temp|1|6"
9306,"temp|1|6"
9315,"temp|1|2"
9318,"temp|1|6"
9322,"temp|2|1"
9340,"temp|1|6"
9345,"temp|1|6"
9347,"temp|1|6"
9352,"temp|2|1"
9353,"temp|1|6"
9357,"temp|1|3"
9380,"temp|1|6"
9383,"temp|1|6"
9385,"temp|1|6"
9390,"temp|1|6"
9391,"temp|1|6"
9393,"temp|1|6"
9398,"temp|1|6"
9401,"temp|1|6"
9409,"temp|1|6"
9410,"temp|1|6"
9420,"temp|1|6"
9430,"temp|2|2"
9434,"temp|1|6"
9453,"temp|1|6"
9456,"temp|1|6"
9458,"temp|1|6"
9462,"temp|1|6"
9475,"temp|1|6"
9486,"temp|1|6"
9498,"temp|1|6"
9500,"temp|1|6"
9502,"temp|1|3"
9508,"temp|1|6"
9516,"temp|1|2"
9517,"temp|1|6"
9518,"temp|1|6"
9519,"temp|1|6"
9520,"temp|1|6"
9524,"temp|1|5"
9527,"temp|1|6"
9532,"temp|1|6"
9537,"temp|1|6"
9539,"temp|1|6"
9540,"temp|1|6"
9543,"temp|1|6"
9544,"temp|2|1"
9552,"temp|1|6"
9555,"temp|1|6"
9556,"temp|1|6"
9557,"temp|1|6"
9567,"temp|1|6"
9568,"temp|1|6"
9578,"temp|2|2"
9589,"temp|1|6"
9598,"temp|1|5"
9605,"temp|1|6"
9608,"temp|1|6"
9611,"temp|1|6"
9614,"temp|1|6"
9616,"temp|1|6"
9639,"temp|1|6"
9648,"temp|1|6"
9650,"temp|1|6"
9656,"temp|1|6"
9665,"temp|1|6"
9667,"temp|1|6"
9680,"temp|1|6"
9684,"temp|1|6"
9687,"temp|1|6"
9692,"temp|1|6"
9699,"temp|1|6"
9706,"temp|1|6"
9715,"temp|1|6"
9717,"temp|1|5"
9718,"temp|1|6"
9731,"temp|1|5"
9743,"temp|1|6"
9746,"temp|1|6"
9747,"temp|2|1"
9748,"temp|1|6"
9750,"temp|1|6"
9751,"temp|2|2"
9753,"temp|1|6"
9758,"temp|1|6"
9764,"temp|1|6"
9768,"temp|2|1"
9773,"temp|1|6"
9777,"temp|1|6"
9782,"temp|1|6"
9810,"temp|1|5"
9812,"temp|1|6"
9813,"temp|1|6"
9815,"temp|1|6"
9816,"temp|1|6"
9817,"temp|1|6"
9819,"temp|1|5"
9827,"temp|1|6"
9829,"temp|1|6"
9830,"temp|1|6"
9833,"temp|1|6"
9846,"temp|1|6"
9851,"temp|1|6"
9859,"temp|1|5"
9865,"temp|1|6"
9872,"temp|1|6"
9875,"temp|1|6"
9888,"temp|1|5"
9892,"temp|1|6"
9893,"temp|2|1"
9918,"temp|1|6"
9920,"temp|1|6"
9927,"temp|2|2"
9928,"temp|1|6"
9930,"temp|1|6"
9931,"temp|1|6"
9932,"temp|1|6"
9935,"temp|1|6"
9940,"temp|1|6"
9948,"temp|1|5"
9951,"temp|1|6"
9955,"temp|1|6"
9961,"temp|2|2"
9965,"temp|1|6"
9968,"temp|1|6"
9970,"temp|1|6"
9973,"temp|1|6"
9975,"temp|1|6"
9980,"temp|1|6"
9983,"temp|1|6"
9994,"temp|1|6"
9995,"temp|1|6"
9999,"temp|2|1"
10001,"temp|1|6"
10002,"temp|1|6"
10004,"temp|2|1"
10007,"temp|1|6"
10015,"temp|1|5"
10020,"temp|1|6"
10021,"temp|1|1"
10028,"temp|1|6"
10033,"temp|1|1"
10044,"temp|2|2"
10045,"temp|2|2"
10051,"temp|1|6"
10054,"temp|1|6"
10057,"temp|1|6"
10059,"temp|1|6"
10063,"temp|1|5"
10066,"temp|1|5"
10067,"temp|1|6"
10069,"temp|1|6"
10072,"temp|1|6"
10079,"temp|1|6"
10082,"temp|1|6"
10085,"temp|1|6"
10091,"temp|1|6"
10096,"temp|1|6"
10101,"temp|1|6"
10102,"temp|1|5"
10108,"temp|1|6"
10110,"temp|1|5"
10113,"temp|1|6"
10114,"temp|1|6"
10117,"temp|1|6"
10119,"temp|1|6"
10120,"temp|1|6"
10122,"temp|1|1"
10127,"temp|1|5"
10129,"temp|1|6"
10132,"temp|1|6"
10135,"temp|1|6"
10138,"temp|2|2"
10139,"temp|2|1"
10150,"temp|1|6"
10153,"temp|1|1"
10157,"temp|1|6"
10163,"temp|1|5"
10178,"temp|1|6"
10180,"temp|1|6"
10184,"temp|1|6"
10188,"temp|2|1"
10189,"temp|1|6"
10191,"temp|1|6"
10193,"temp|1|6"
10194,"temp|1|6"
10195,"temp|1|5"
10196,"temp|1|4"
10198,"temp|1|6"
10201,"temp|1|6"
10208,"temp|1|6"
10209,"temp|1|6"
10211,"temp|1|6"
10212,"temp|1|5"
10216,"temp|1|6"
10217,"temp|1|6"
10228,"temp|1|6"
